assignment_id,SLS,nama_usaha_bang,jenis_prelist,ada_bang_usaha_label,link_fasih
0bbdaa5b-b826-429b-ac7d-dff41530c5fb,71030910070005,BENHUR TAKASIHAENG,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/0bbdaa5b-b826-429b-ac7d-dff41530c5fb
111562db-16be-4fe0-ae3a-d1ece3993672,71030400120001,TOKO 79 GROUP (HATI TUWONDORONG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/111562db-16be-4fe0-ae3a-d1ece3993672
1be23682-e45a-4e8a-88d2-7f90d3762b16,71030500050001,WARUNG DAGANG CAMPURAN (SINORITA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1be23682-e45a-4e8a-88d2-7f90d3762b16
1f4f2c9a-2a86-4c79-b067-ef1a8811c5d1,71031000240003,USAHA SUPIR (INDRA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1f4f2c9a-2a86-4c79-b067-ef1a8811c5d1
29513b40-2ba3-4aa7-b74d-89126ef99fd6,71030900070004,HAROLD HARBAS,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/29513b40-2ba3-4aa7-b74d-89126ef99fd6
29ea8971-c720-4286-aaf3-5cec8b873044,71030500110001,PEDAGANG ECERAN SAYUR-SAYURAN (YOKEBET PUSAKA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/29ea8971-c720-4286-aaf3-5cec8b873044
3144b53d-6f6a-436a-81ec-364f1f93d988,71030900100005,ALFARED,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/3144b53d-6f6a-436a-81ec-364f1f93d988
394d3bfe-57ea-431c-8bc9-c592916dc65d,71030900100003,JUAL BENSIN ECERAN STOVAN STOVAN DARIUNAUNG,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/394d3bfe-57ea-431c-8bc9-c592916dc65d
3b4bb357-de64-44c8-a95c-e10355269b01,71030800120002,,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/3b4bb357-de64-44c8-a95c-e10355269b01
46d53ce1-3dba-4f25-8003-9e42f49bb37f,71030800022001,DUMMY,dummy,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/46d53ce1-3dba-4f25-8003-9e42f49bb37f
4ae7c08f-e050-4b55-bb2e-5c798909a875,71030900070013,HENDRIKO TINDAGE,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4ae7c08f-e050-4b55-bb2e-5c798909a875
55be42a0-fea9-4aef-8abd-a51b6b7e67d2,71030500050002,JUAL PERTALITE (MANASE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/55be42a0-fea9-4aef-8abd-a51b6b7e67d2
5664205c-e0db-4aa4-a654-a04c84c153c9,71030900120002,BENSIN ECERAN YENNY YENNY YUSVITA LOLAROH,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5664205c-e0db-4aa4-a654-a04c84c153c9
6145b1b5-6f4c-4e40-be38-095d428e267a,71030400160002,KOPRA UDA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6145b1b5-6f4c-4e40-be38-095d428e267a
64d097c8-cb86-4fd1-ba3b-631863301713,71031000120001,SEKOLAH SD MUHAMMADIYAH MALA (SITI AISAH MANIKU ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/64d097c8-cb86-4fd1-ba3b-631863301713
6d1e3f56-27c0-4725-91d4-f6a9bd5f4b92,71030910050008,DEPOT AIR ISI ULANG VELINA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6d1e3f56-27c0-4725-91d4-f6a9bd5f4b92
7997f640-63a7-4683-a070-81608287951b,71030400110003,SMP NEGERI 2 MANGSEL,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7997f640-63a7-4683-a070-81608287951b
7a5425f8-b7e1-43df-9ea2-7bf338f4ed73,71030900100005,KANTIN EMBO (MEIKE RUITAN) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7a5425f8-b7e1-43df-9ea2-7bf338f4ed73
817ed8b2-b209-41f9-a171-9972d419f183,71030600140004,KUE BASAH (ROSMIATI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/817ed8b2-b209-41f9-a171-9972d419f183
86468fd5-2455-4435-aa91-b88abfecf1e4,71030920050004,IKAN SEGAR (ARA NONA TOMAS) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/86468fd5-2455-4435-aa91-b88abfecf1e4
962aa81a-ffbc-4544-bc21-f932f2a762e5,71031010042001,DUMMY,dummy,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/962aa81a-ffbc-4544-bc21-f932f2a762e5
9cc85c75-de7a-4d50-8317-713e264cc8fa,71031100020003,WARUNG SEMBAKO (ENJEL),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9cc85c75-de7a-4d50-8317-713e264cc8fa
9d448cf7-72de-4796-9a3f-859f3e8b0287,71030910050002,TEMPAT PENJUALAN BENSIN ASIS,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9d448cf7-72de-4796-9a3f-859f3e8b0287
a1d45dab-1304-4f17-b9da-f46dbe83c7a1,71030900130006,NEHEMIA MART,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a1d45dab-1304-4f17-b9da-f46dbe83c7a1
ab8b4ab0-c6bd-45ec-b749-30cb3cab7179,71031000240001,PENJUAL BENSIN (TINE) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/ab8b4ab0-c6bd-45ec-b749-30cb3cab7179
ac30466b-ea76-4b9e-b259-698c68f59017,71031000230003,RAMADAN SAWOTONG,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/ac30466b-ea76-4b9e-b259-698c68f59017
afddfc90-e8c1-4cfd-aa9d-5986302b6601,71031000100002,WARUNG SEMBAKO (NURMIN PONTOH),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/afddfc90-e8c1-4cfd-aa9d-5986302b6601
b692b051-2746-4630-b018-13edae62bd62,71030910050007,KANTIN (OLEVIANA NINGSI LALENOH),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b692b051-2746-4630-b018-13edae62bd62
b8a57756-5e12-4fad-9514-9701b53362a8,71030500010003,WARUNG MAKAN (LOHORAUNG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b8a57756-5e12-4fad-9514-9701b53362a8
b9174c56-3abc-480d-b9e1-0402c461be22,71030500110001,PEDAGANG ECERAN KHUSUS PAKAIAN (SUKRIN ALI ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b9174c56-3abc-480d-b9e1-0402c461be22
bb86ba9a-937e-4335-8cfd-d2d322661dce,71031100020001,KANTIN STALTJE PANTUNGAN,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/bb86ba9a-937e-4335-8cfd-d2d322661dce
be37c31c-59be-4c36-91cc-b9ff477bf750,71030900070013,APOTIK KITA SEHAT (ANDREY) (ANDREY WILLIAMS RANONTO),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/be37c31c-59be-4c36-91cc-b9ff477bf750
c72079bc-2425-4245-8ef5-92d1fb9ca5c2,71030600180003,PENGOLAHAN KOPRA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c72079bc-2425-4245-8ef5-92d1fb9ca5c2
c86a7d68-d621-4189-8733-7766a14ca926,71030900070008,RR ACESORIES (LESTARI LAHEMA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c86a7d68-d621-4189-8733-7766a14ca926
c92c596b-459b-4574-8bd8-8b05bd6d9d81,71031000230003,PAKAIAN (HAZANAH MAKITIKA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c92c596b-459b-4574-8bd8-8b05bd6d9d81
c9a4e580-e65c-4b9c-8476-29c762f9c153,71030900120004,GERATES MIKEL ADAM,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c9a4e580-e65c-4b9c-8476-29c762f9c153
d1f461fa-2ee1-4f31-ac18-88494d17a994,71030900140007,HAYANA BAKERY,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/d1f461fa-2ee1-4f31-ac18-88494d17a994
de589e11-321b-49e7-a275-c319ae9d4f26,71031000230003,USAHA KUE KERING (KHADIJAH LALO),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/de589e11-321b-49e7-a275-c319ae9d4f26
e19fabbd-a558-4623-a87d-7e09c71c15d2,71030410040001,INDUSTRI KOPRA RAHMAN RAHMAN SAYANGAN,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e19fabbd-a558-4623-a87d-7e09c71c15d2
e3488374-f726-4335-b7e8-d5e15445573b,71030500190003,KGMPI SION BIO,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e3488374-f726-4335-b7e8-d5e15445573b
eb14a766-3f83-410d-b28f-22ee15d2a650,71030500110001,RIBKA MAKAHINDA,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/eb14a766-3f83-410d-b28f-22ee15d2a650
f66988d2-e087-4a6c-a757-2c5017b9df9a,71030800080002,USAHA KANTIN (OSTEVIEN TAKALUMBIDE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f66988d2-e087-4a6c-a757-2c5017b9df9a
1290feaa-cabe-4674-a1e7-cc7a345a5ad8,71030400140002,LISNA BOHANG ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1290feaa-cabe-4674-a1e7-cc7a345a5ad8
1ace22e5-515d-41ca-8af8-976b712cf4a5,71031000050002,DEPOT AIR ISI ULANG (YEREMIA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1ace22e5-515d-41ca-8af8-976b712cf4a5
1d90dc93-7087-4b59-b49e-3c073fa8b904,71031100051001,DUMMY,dummy,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1d90dc93-7087-4b59-b49e-3c073fa8b904
224691ec-96b0-44cf-8853-9ed3d5675e6b,71030600180003,PENGOLAHAN KOPRA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/224691ec-96b0-44cf-8853-9ed3d5675e6b
248b100a-3f78-455f-bba2-66415455e11f,71030600140004,JUAL HASIL PERTANIAN (SARCI MANDIANGAN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/248b100a-3f78-455f-bba2-66415455e11f
2c192a69-7c81-45d9-9af7-43a8a8193a1d,71030620010007,TAMBANG RAKYAT (MARKUS) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/2c192a69-7c81-45d9-9af7-43a8a8193a1d
37833b3a-c338-4e57-afbb-03c0ae8f38db,71030500120002,OKTAVIANUS BONGKITANG,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/37833b3a-c338-4e57-afbb-03c0ae8f38db
3ea5291b-a46f-4cd2-b82c-64f8ac8823c5,71030900110009,SANTO NAU,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/3ea5291b-a46f-4cd2-b82c-64f8ac8823c5
41161ec8-ce24-4e23-a5bc-95f38efdaba0,71030620010006,KOBER PROVIDENSIA PINTARENG,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/41161ec8-ce24-4e23-a5bc-95f38efdaba0
4ca032ea-f96c-4395-9ea8-e4a6d633795d,71030500110001,TRANSPORTASI MOBIL (ANTONIUS TEDDY MAKAPUNAS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4ca032ea-f96c-4395-9ea8-e4a6d633795d
537af2bd-83e4-4191-a31f-35f2a58136f8,71030500100001,BATA MERAH (ELIAS PATRAS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/537af2bd-83e4-4191-a31f-35f2a58136f8
565646ae-24c7-4837-b749-460baf034add,71030620010004,PANTUHU CV,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/565646ae-24c7-4837-b749-460baf034add
56c3a62f-46ee-4719-894f-cb1a95ba719f,71030410030004,INDUSTRI KOPRA YOSAPAT YOSAPAT GABRIEL,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/56c3a62f-46ee-4719-894f-cb1a95ba719f
5d52e468-19c9-42b2-854a-4a40f0ca89ee,71030900080006,NASI KUNING YATI,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5d52e468-19c9-42b2-854a-4a40f0ca89ee
62f4ff66-f2cf-4c0e-838e-aaf1ee23398c,71031100040001,TRISYANETY CARLOS,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/62f4ff66-f2cf-4c0e-838e-aaf1ee23398c
66a0c19e-7b3c-4bfb-91ce-d2afebb61392,71030910010001,GEDUNG SERBAGUNA KELURAHAN LESA,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/66a0c19e-7b3c-4bfb-91ce-d2afebb61392
6a89f088-3017-4666-97db-be229418972d,71030500050003,WARUNG SEMBAKO (ROSIANA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6a89f088-3017-4666-97db-be229418972d
761c1869-4e54-479a-b6fc-2e358047de07,71031000260002,USAHA PEMECAHAN BATU SALINA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/761c1869-4e54-479a-b6fc-2e358047de07
780e4720-a5d6-4b28-ac02-2c014f6e7a92,71030910050005,KANTOR DPRD KEPULAUAN SANGIHE,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/780e4720-a5d6-4b28-ac02-2c014f6e7a92
8377c16a-d1ad-49bb-ba3d-efe11305175c,71030910040002,TAYLOR CHRISTIN SURYA WATI SALENSEHE,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/8377c16a-d1ad-49bb-ba3d-efe11305175c
87bcaef0-5231-4143-bf1f-11ab0ccf89ba,71030500140002,Kelompok Tani Semaru,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/87bcaef0-5231-4143-bf1f-11ab0ccf89ba
8a22be47-33ed-4784-aebc-66cd505d6d16,71030400100001,KANTOR DESA KAMPUNG LAPANGO,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/8a22be47-33ed-4784-aebc-66cd505d6d16
8e0255fe-58be-4b49-8b6e-05865e559985,71030910040003,MAKANAN MASAK (ERLINDA TAUNAUMANG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/8e0255fe-58be-4b49-8b6e-05865e559985
98506493-3bf9-4667-b551-cd64f65c8dc7,71030900100005,COUNTER MINUMAN (MUSA SUMULE) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/98506493-3bf9-4667-b551-cd64f65c8dc7
a8f2f33f-4739-42e6-b7b8-e3c0325ed0a4,71030500130004,KUE BASAH (AMERENSI MANANGKODA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a8f2f33f-4739-42e6-b7b8-e3c0325ed0a4
adfdd9d8-dfe5-4c9e-8a3e-65a70ddd8502,71030400150001,INDUSTRI PENGOLAHAN KOPRA (IVAN REVELS MANAHAMPI) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/adfdd9d8-dfe5-4c9e-8a3e-65a70ddd8502
bd9d79a7-f5e2-4c3f-bf4c-06935f7f1085,71030600140004,JUAL SEMBAKO (ANSELMA TATOHA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/bd9d79a7-f5e2-4c3f-bf4c-06935f7f1085
c3925e91-f8e4-42d4-b039-3aefc09b9f06,71030500190001,WARUNG SEMBAKO (ASMIN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c3925e91-f8e4-42d4-b039-3aefc09b9f06
c412b659-37b8-48cc-8d4e-4debe6e65fb5,71031000280003,DWI PRANOMO (DWI PRANOMO) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c412b659-37b8-48cc-8d4e-4debe6e65fb5
cc478941-db09-4636-9625-f0d0bcd59248,71030900120003,,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/cc478941-db09-4636-9625-f0d0bcd59248
d0126cf5-13b3-4139-8bbf-6d2292a3b49a,71031000040004,TOKO SEMBAKO (NAOMI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/d0126cf5-13b3-4139-8bbf-6d2292a3b49a
d744117e-8865-4a79-ae2c-864ee5e52108,71030900100005,NONI SALON (SISKA NONI TAMPI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/d744117e-8865-4a79-ae2c-864ee5e52108
dc872061-7640-482e-a4c6-ad651ef331db,71030500110002,PENGOLAHAN KUE BASAH (TEODELINDE WALNENTIA ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/dc872061-7640-482e-a4c6-ad651ef331db
e2e98963-8564-4317-89a0-e10f5a307b6b,71030500110001,ANGKUTAN DARAT BENTOR (STEFANUS MAKITIKA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e2e98963-8564-4317-89a0-e10f5a307b6b
e6424202-50b5-4d37-80e4-4a9ce368cea1,71031000280001,PENJUAL PAKAIAN (KOSMIDA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e6424202-50b5-4d37-80e4-4a9ce368cea1
eddd456c-1935-4450-8b1a-5f5c18e9452c,71030500110001,REIN MEIX MAKAGIANSAR ,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/eddd456c-1935-4450-8b1a-5f5c18e9452c
f80dcd05-3525-4d53-9ce5-99e81b3ac504,71030620010007,"BANGUN ANUGRAH, CV",UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f80dcd05-3525-4d53-9ce5-99e81b3ac504
fdff40d4-669c-426d-bc76-946a5c1bc0f3,71030400120004,INDUSTRI KOPRA (SAMUEL MAMAHGE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/fdff40d4-669c-426d-bc76-946a5c1bc0f3
fe80d271-8b7f-4f59-8563-cf3deef2cc95,71030800090004,KUE BASAH (WULAENG TIMBANG TEMPOMONA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/fe80d271-8b7f-4f59-8563-cf3deef2cc95
4719b49c-49a3-4f61-ad5f-aa1e7169f892,71030910040008,KAYU (WELKIA MALAGHANDA) (WELKIA MALAGANDA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4719b49c-49a3-4f61-ad5f-aa1e7169f892
53c7ae2e-69d9-4644-94a0-44ec3d424fac,71030500110001,PEDAGANG ECERAN SAYUR-SAYURAN DAN BUAH-BUAHAN (ROSPA RAMPISELA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/53c7ae2e-69d9-4644-94a0-44ec3d424fac
90827f67-8aec-412d-b8ef-1b32d2aaabb0,71031000140004,WARUNG SEMBAKO (YULFIN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/90827f67-8aec-412d-b8ef-1b32d2aaabb0
a22e5850-2e98-4c8c-b382-ae0981ae98b2,71031000240002,BENTOR (SADAM) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a22e5850-2e98-4c8c-b382-ae0981ae98b2
a7c3cb9f-ae1f-4ce0-ae28-f874c7451deb,71030400100001,HENDRIK TINGKUE,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a7c3cb9f-ae1f-4ce0-ae28-f874c7451deb
ea5dc3c1-1c97-4f90-b948-4ef23aad52f1,71030600140004,KIOS MICHELLYN (FREDRIKA MAKASUDEDE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/ea5dc3c1-1c97-4f90-b948-4ef23aad52f1
039b491d-54e2-488d-b5d0-4e43e2a01e88,71030620030001,USAHA BENSIN ECERAN ( DANIEL MAKASIAHE ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/039b491d-54e2-488d-b5d0-4e43e2a01e88
3ea76bd5-78bf-43f6-802e-582a01a067b5,71030900070013,SANTO LINE TOGHAS,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/3ea76bd5-78bf-43f6-802e-582a01a067b5
6fc183d5-e563-4855-8840-c37103c9afcd,71030900070011,MENJUAL PEDANG (JOKIBETH) (JOKIBETH KAKANTE ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6fc183d5-e563-4855-8840-c37103c9afcd
762fd1e4-da96-4c11-9e27-f069800301d6,71030700050003,BUAH DAN SAYUR MINTJE MASOA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/762fd1e4-da96-4c11-9e27-f069800301d6
778baab9-bdc5-44fe-8a0a-a1560587b3e6,71030500110001,WARUNG SEMBAKO (YULINCE KAWASA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/778baab9-bdc5-44fe-8a0a-a1560587b3e6
a917a047-d2af-4283-b942-0502d6c037a2,71031000210001,WARUNG MAKANAN (NACE) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a917a047-d2af-4283-b942-0502d6c037a2
b6700189-db89-4839-9e17-81a4e1ee33bc,71030700010002,KIOS SEDERHANA SITI LEGO,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b6700189-db89-4839-9e17-81a4e1ee33bc
e353c77e-c91b-401a-a1f4-772c59c96e62,71030900070011,PENJUAL BUAH BUAHAN ( LEMON CUI ) (ABIDIN HARUN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e353c77e-c91b-401a-a1f4-772c59c96e62
ed82a7c2-e41c-4c3a-bbd3-612d70becc9f,71030900070002,NASI KUNING (HARIATI PATRAS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/ed82a7c2-e41c-4c3a-bbd3-612d70becc9f
f4712ce0-8f8d-461a-86e7-ecf8449caff6,71030400120001,PEDAGANG SEMBAKO (HENOK SAHIU),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f4712ce0-8f8d-461a-86e7-ecf8449caff6
16b7c496-8cef-4d02-a9d2-6c5575505b2a,71030800130002,DRAGON NET (DIANA INGGAR),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/16b7c496-8cef-4d02-a9d2-6c5575505b2a
0000811d-04c4-445f-8d76-1ab8c387e59d,71031000100002,PRINSIP MAMUKA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/0000811d-04c4-445f-8d76-1ab8c387e59d
01ba576f-a0e8-42e1-a703-b0e2e628e8b3,71030910040001,WISMA BUNAKEN,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/01ba576f-a0e8-42e1-a703-b0e2e628e8b3
070200a7-5487-4397-aa58-53b5aa7f4cd4,71030610090003,KOPRA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/070200a7-5487-4397-aa58-53b5aa7f4cd4
1f415d46-d32d-487b-ba36-06efbc3d5596,71030620010005,"SEVEN BROTHER, CV",UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1f415d46-d32d-487b-ba36-06efbc3d5596
28998358-61c0-4d04-9951-dd4abf58d697,71031020030002,MALBIA SALOR,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/28998358-61c0-4d04-9951-dd4abf58d697
28f68139-b91c-485e-87ae-c0d40fb52a05,71030400100001,,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/28f68139-b91c-485e-87ae-c0d40fb52a05
29ad1ce8-58cb-4a04-a509-99f364bf6cd2,71031100010003,KANTIN (HAJRIA) (HAJRIA DAHULA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/29ad1ce8-58cb-4a04-a509-99f364bf6cd2
2bae2204-44c8-435d-af44-9112c11d90b8,71030500110001,PENYEWAAN BILLIARD (ANDRIANO FANUEL SADIA ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/2bae2204-44c8-435d-af44-9112c11d90b8
307050a0-2f29-49f7-984a-22b5ce4643cf,71030600140004,JUAL HASIL PERTANIAN (YUNITA TAHULENDING),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/307050a0-2f29-49f7-984a-22b5ce4643cf
407b9158-618a-4066-a3d8-b20fc079b717,71031000270002,GMIST TORSINA BOWONGKULU,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/407b9158-618a-4066-a3d8-b20fc079b717
42c9fc52-61df-459e-bedb-c0240561f094,71030400060001,CRESCENDO,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/42c9fc52-61df-459e-bedb-c0240561f094
43e7841e-3263-493f-9230-ba76a85da9e1,71030600170002,,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/43e7841e-3263-493f-9230-ba76a85da9e1
5019a1b0-e44c-4161-966b-c84a1a587c1f,71031000050004,PULSA (IFKESIL BENTELU),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5019a1b0-e44c-4161-966b-c84a1a587c1f
514eec39-8516-42c6-9086-10332fbf7f5a,71030910030007,MUSOLAH,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/514eec39-8516-42c6-9086-10332fbf7f5a
